Date,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T,1626.T,1627.T,1628.T,1629.T,1630.T,1631.T,1632.T,1633.T
2010-01-20,-0.010183299389002112,-0.007506255212677282,-0.012285012285012192,-0.011576135351736275,0.013661202185792419,-0.0030188679245283165,1.3489058559032952e-16,0.0,-0.006475485661424529,0.0,-0.0025862068965516825,-0.0038647342995168643,-0.0231504781077001,-0.004459308807134925,-0.021714285714285807,0.0,-0.012888107791446961
2010-01-21,0.02871148459383744,-0.0008340283569641893,0.03571428571428558,0.03225806451612903,0.005405405405405436,0.020439061317183926,-0.007256235827664345,0.030484160191273094,0.02938388625592406,1.2376299139254491e-16,0.006926406926407067,0.032868525896414216,0.020942408376963397,0.0,0.018735362997658003,0.0,0.035087719298245626
2010-01-22,0.0013802622498274796,-0.004277159965782784,0.0,0.012867647058823548,0.0,-0.0053030303030302435,0.0004599816007360754,0.0,0.00843486410496696,-0.0033149171270718844,0.0017331022530329876,0.0,-0.012041884816753844,-0.001141552511415485,0.0,0.016317016317016347,0.0
2010-01-25,-0.0013898540653229908,0.009565217391304353,0.0,0.0,0.005479452054794544,0.013281249999999935,0.019078641228478247,-0.009461856889414559,-0.0018587360594793925,0.0,0.009649122807017428,-0.00678294573643418,0.002683843263553318,0.014976958525345672,0.004667444574095813,0.011655011655011524,-0.003026634382566563
2010-01-26,-0.005559416261292492,-0.01877133105802034,-0.015151515151515204,-0.011039558417663253,-0.001826484018264843,-0.023201856148491906,-0.02828467153284685,-0.02208955223880614,-0.026976744186046446,-0.006696428571428615,-0.008726003490401193,-0.002935420743639886,-0.02739726027397266,-0.005720823798626981,-0.022196261682243056,0.0,-0.01455427531837472
2010-01-27,0.0048678720445062525,-0.008695652173912995,-0.00431778929188244,0.0,-0.0018066847335141494,-0.027777777777777842,-0.011320754716981138,-0.00185185185185183,-0.013409961685823785,-0.020994475138121454,0.0,0.0,-0.009229098805646081,0.0,0.0,-0.008235294117647002,-0.020681265206812495
2010-01-28,0.005571030640668781,0.013169446883230988,0.004299226139294881,0.0046728971962617,0.007272727272727279,-0.030158730158730326,-0.01513718070009468,0.00246305418719211,0.015369836695485048,0.0,-0.0017699115044247078,0.0,-0.002171552660152009,0.0,-0.004778972520908063,0.0,0.011728395061728496
2010-01-29,-0.001388888888888953,-0.007832898172323592,-0.0017286084701814072,-0.0056390977443610095,-0.01003649635036499,-0.009023789991796717,-0.018580276322058074,-0.009282178217821884,-0.004803073967339308,0.0,-0.007950530035335676,-0.007960199004975013,0.0005500550055004598,0.0023014959723820466,-0.004784688995215212,-0.019999999999999945,-0.012383900928792666
2010-02-01,0.006202618883528684,-0.004440497335701586,0.0035242290748898407,0.00286532951289392,0.018484288354898345,0.021959459459459443,0.01756954612005856,-0.008771929824561387,0.004859086491739558,0.0,-0.004472271914132084,-0.005035246727089629,-0.00778642936596218,0.005780346820809271,0.004813477737665458,-0.01204819277108431,-0.015822784810126538
2010-02-02,-0.00950441276306865,0.013986013986013977,0.0,0.0037735849056603024,0.0018248175182481211,0.011570247933884416,-0.0009532888465207109,-0.00863131935881623,0.0076628352490422215,0.004509582863585114,0.01085972850678739,-0.002004008016032135,0.02197802197802198,-0.013559322033898393,-0.003567181926278207,-0.010600706713780888,0.005092297899427035
2010-02-03,0.0020519835841313863,0.017811704834605504,-0.0042372881355931796,0.012172284644194675,0.005434782608695714,-0.013866231647634474,-0.006622516556291333,0.0018427518427517994,0.0,0.0,0.005361930294906363,-0.003956478733926919,-0.014854111405835544,-0.0011299435028249592,0.002380952380952368,-0.00358851674641152,0.0006349206349205975
2010-02-04,0.0,-0.004991680532445973,0.0008517887563883829,0.0,-0.004500450045004563,-0.019102990033222595,-0.01809523809523808,-0.014041514041514158,0.0,0.0,0.014184397163120366,-0.007881773399014887,-0.027926960257787327,-0.006703910614525158,-0.02843601895734593,-0.017899761336515503,-0.000634920634920791
2010-02-05,0.008333333333333262,0.011120615911035053,0.004340277777777714,0.00664767331433992,-0.0018382352941175887,-0.01346801346801351,-0.03225806451612898,0.001913265306122419,0.002961500493583265,-0.017977528089887684,-0.0017621145374449034,0.0010070493454179335,0.0028248587570620836,0.0022675736961450745,0.02658227848101268,-0.04420549581839909,-0.02788339670468946
2010-02-08,-0.018685121107266424,-0.005128205128205204,-0.00954861111111115,0.0,-0.0009242144177449254,-0.015358361774744053,-0.006958250497017892,-0.010184595798854439,-0.013820335636722612,-0.005707762557077609,0.0008849557522124493,-0.0030333670374115074,0.0,0.0034364261168384146,0.0049689440993788735,0.0,-0.002590673575129529
2010-02-09,-0.02145328719723203,0.0025974025974025553,0.006145741878841144,-0.0028598665395614107,0.0028248587570622414,0.0235191637630662,-0.003003003003003043,0.003870967741935573,-0.018756169792694993,0.0,-0.0008904719501335792,0.0,0.009697661152310218,-0.0011614401858303955,0.01246882793017458,0.0025252525252524856,-0.009162303664921361
2010-02-10,0.0014074595355386614,0.0,0.001754385964912278,0.0009487666034154312,0.0,0.0,0.0,-0.004435994930291791,-0.0069169960474309376,-0.013683010262257706,0.006261180679785228,0.0,-0.006155567991046589,0.0,0.0,0.0,-0.007138221933809318
2010-02-12,0.002111189303307487,0.003415883859948747,0.0,0.0,0.0018691588785046884,-0.021684737281067647,1.4861963656421666e-16,-0.01001251564455576,0.00795228628230621,0.0,-0.0008826125330981096,0.0030769230769231532,0.00608407079646019,0.0,-0.0036900369003689207,-0.002499999999999971,0.0026007802340702593
2010-02-16,0.0,0.011864406779661043,0.0,0.0,0.0,0.008620689655172363,0.0,0.0,0.0019900497512438044,0.0034562211981566194,-0.0017559262510976423,0.0,-0.0027700831024929564,-0.0011627906976743954,-0.0012484394506865645,0.0,-0.0038961038961039768
2010-02-17,0.005637773079633627,0.010050251256281386,0.0,0.006572769953051708,0.0,0.0025423728813560227,0.01672405312346273,0.013125000000000036,-0.0009671179883945513,0.002270147559591309,-0.0017406440382942015,0.01722391084093221,0.008724100327153763,0.0,0.011207970112079696,0.0,0.007643312101910921
2010-02-18,0.0,0.0,0.0,0.0,-0.0036866359447003828,-0.015899581589958155,-0.009139009139009056,0.0024615384615384625,0.0038572806171648234,0.0022753128555176344,-0.008726003490401193,0.0,0.0,0.0,-0.012135922330097085,0.0,-0.01752190237797239
2010-02-19,-0.007724719101123305,-0.013234077750206838,0.0,-0.01757631822386675,-0.005550416281221015,-0.013536379018612437,-0.03049070986183908,-0.016009852216748745,0.0028846153846154455,-0.011402508551881324,-0.007908611599296882,-0.0030333670374115074,0.0011111111111111111,-0.010285714285714342,-0.014634146341463348,-0.013414634146341585,-0.028205128205128216
2010-02-22,0.009090909090908974,0.0,0.0025146689019280026,0.0,0.0,-0.0025104602510460003,-0.007211538461538438,-0.0030543677458766323,0.00862068965517235,0.0011376564277588426,0.009666080843585088,0.01004016064257022,0.0037878787878787923,-0.002249718785151968,0.0012315270935960982,0.0,0.0
2010-02-23,-0.0006968641114983142,-0.006661115736885956,0.0008460236886632242,0.0,0.0,0.002561912894961591,0.0029182879377432427,0.004944375772558762,0.0,0.0022779043280182747,0.0052173913043480034,0.0,0.000543773790103222,0.0,0.004926108374384334,0.0,0.0
2010-02-24,0.0,0.0,0.0,0.0,0.0027777777777778048,0.01120689655172407,-0.026378896882494035,-0.0006226650062266184,0.0,0.0011534025374855031,-0.0052401746724888626,0.0,-0.007135016465422613,0.0,-0.009876543209876593,0.0,0.0
2010-02-25,-0.00559832050384882,-0.011045029736618563,0.0,0.0,0.0,-0.028643639427127172,-0.013942307692307865,-0.009375000000000142,-0.011661807580174939,-0.004587155963302825,0.0052173913043480034,0.0,-0.00769230769230769,0.01033295063145798,-0.004938271604938381,0.0,-0.005181347150259114
2010-02-26,0.0,-0.004277159965782784,-1.2337963164865575e-16,0.0,-0.002762430939226434,0.01898188093183777,0.011296660117878122,0.004430379746835677,0.0,0.0,-0.004310344827586167,0.0,0.006629834254143707,0.0,0.007462686567164203,0.0,0.0
2010-03-01,-0.004929577464788591,0.0016906170752325443,0.0008598452278589353,-0.00282220131702741,-0.009149130832570882,0.0008591065292096369,0.004366812227074161,0.003778337531486206,-0.0019646365422396547,0.005753739930955053,-0.0008591065292097344,0.0199203187250996,-0.0016357688113413909,-0.0033783783783783577,0.011056511056511167,0.012195121951219431,0.0
2010-03-02,-0.0007052186177715483,0.0,-1.2255807018230067e-16,-0.0055970149253731505,-0.0018348623853211405,0.0,-0.004761904761904686,-0.0006203473945409311,0.0,0.001144164759725316,0.005163511187607626,-0.00597014925373133,0.0016330974414805314,0.0,-0.004878048780487713,-0.003667481662591827,0.0
2010-03-03,0.0021156558533144553,0.002533783783783769,0.0,0.0,-0.019927536231883917,-0.004222972972972903,0.00900047370914261,0.0031055900621118275,0.0,0.010297482837528571,0.005163511187607626,0.0,0.00918422474338193,0.0,-0.006105006105006104,0.0,-0.002590673575129529
2010-03-04,0.0,-0.015075376884422006,-1.2321972285634445e-16,0.0,0.0,-0.004237288135593212,-0.001883239171374804,0.0,-0.007782101167315244,-0.004555808656036522,-0.005957446808510636,0.0,-0.005910800644814616,0.0,0.0,-0.0036855036855036635,0.012385919165580135
2010-03-05,0.001395673412421551,-0.01007556675062964,0.0,0.0,0.013837638376383854,0.008510638297872316,-0.0018604651162791995,0.0,0.0,-0.002249718785151966,-0.005957446808510636,0.0,0.001070090957731407,0.0,0.008588957055214834,0.0024449877750610536,0.004492939666238721
2010-03-08,0.0,-0.005809128630705403,1.187189971879307e-16,-0.002722323049001665,-0.003663003663003742,0.008271298593879211,0.003652968036529726,0.006013229104028981,-0.005633802816901682,0.0,-0.0008598452278588805,0.0,-0.0020822488287351114,0.010000000000000188,-0.002415458937198087,0.0,0.0018867924528303583
2010-03-09,0.0,0.0025231286795626196,1.18724884423939e-16,0.0,-0.0009225092250921471,-0.0008203445447087626,0.0004578754578755398,0.0005998800239951979,0.00377714825306897,0.005592841163310983,-0.0034482758620690817,0.0,0.0,0.0,-0.01077844311377245,0.0011976047904192315,0.007528230865746534
2010-03-10,0.0,-0.0033755274261603034,1.1862873381391415e-16,0.0,-0.0018518518518518112,-0.01226492232215861,0.0,0.0,0.0,-0.0033594624860022616,-0.0025906735751293182,-1.1805525691454903e-16,-0.004687500000000076,0.0,-0.006060606060606052,0.0,0.0
2010-03-11,0.0,-0.0016934801016088728,-0.010612244897959271,0.0,0.0036798528058877207,0.0016488046166527846,0.0,0.0,0.0,-0.008859357696566964,-0.0008650519031141787,-1.172753976038242e-16,0.0005173305742369374,0.004405286343612229,0.008536585365853775,0.0,0.008024691358024624
2010-03-12,-0.0020562028786841563,0.006820119352088715,0.00324412003244123,0.004492362982929006,0.007285974499089221,0.004095004095004063,0.00784132841328401,-0.0005885815185402645,0.0037071362372567028,0.0,0.002599653379549351,0.0,0.0,0.0,0.010935601458080297,-0.02193995381062354,0.00428658909981645
2010-03-15,-0.0027567195037905444,0.0034042553191488256,0.0,0.0,0.0,0.004897959183673499,0.0013717421124825968,0.0,0.007407407407407281,-0.003325942350332557,-0.0008628127696289205,0.0,0.0,1.2014110007847471e-16,-0.0059665871121719555,-0.0034883720930234045,0.0006035003017502446
2010-03-16,-0.001378359751895251,-0.0042480883602378965,-1.1552343756762367e-16,-0.00268096514745305,0.0,0.0032388663967612584,0.0,-0.005847953216374483,0.0,0.0,0.004299226139294843,0.0,0.0,1.2029716083565021e-16,0.0035545023696681934,0.0023337222870476924,0.0
2010-03-17,-0.0006854009595611652,0.008368200836820138,0.0,0.005342831700801339,0.0027124773960217692,0.004819277108433814,0.017727272727272574,0.0,0.01011029411764729,0.0,0.004299226139294843,0.0,0.0,0.0,0.004716981132075548,-0.0011441647597254536,0.007142857142857257
2010-03-18,0.0,-0.0008264462809917687,-0.005568814638026932,-0.007978723404255358,0.0008992805755396022,-0.008849557522123833,0.0022172949002217664,0.0,0.0,0.005580357142857109,0.0,0.0,-0.0020512820512821406,-0.001072961373390606,-0.01524032825322399,0.0046189376443418724,-0.018968583283935872
2010-03-19,0.003405994550408649,0.002481389578163905,-0.0015948963317384953,0.007104795737122583,0.008984725965858047,0.01704545454545446,0.0,0.0,0.01478743068391873,0.0,0.00515463917525773,0.0,0.008753861997940347,0.004287245444801695,0.003550295857988169,0.0,-0.02114803625377634
2010-03-23,-0.0013614703880189553,-0.007383100902378991,0.0024057738572575483,0.022644927536231797,-0.001784121320249733,0.00961538461538461,0.004865103936311406,0.0,0.0,0.0022197558268590455,-0.0017064846416380986,-0.006666666666666622,-0.0015306122448978411,-0.006369426751592447,-0.003516998827667095,0.0,-0.004366812227074245
2010-03-24,-0.0034083162917516842,-0.009060955518945627,-0.0031923383878691867,-0.009666080843585225,-0.004456327985739732,0.0015822784810128122,0.0,0.0,-0.006278026905829556,-0.00874316939890706,-0.007692307692307704,1.1478425902819277e-16,0.0010172939979653428,-0.005291005291005231,-0.01053864168618255,0.001153402537485616,-0.020270270270270303
2010-03-25,0.0,-0.010833333333333429,-0.0040064102564102465,0.0017761989342805352,-0.004464285714285728,-0.0062695924764890176,-0.006607929515418503,0.000571102227298659,0.005381165919282447,0.0032751091703056784,0.0,-0.010516252390057384,-0.007088607594936696,-0.005347593582887677,0.0023584905660377,-0.002322880371660867,0.0
2010-03-26,0.01572112098427881,0.008340283569641343,0.0047808764940238955,0.009640666082383828,0.008064516129032267,0.002347417840375576,0.01196278245458565,0.0,0.0026501766784452854,0.0032608695652173686,0.006013745704467239,0.0,0.004552352048558422,0.0,0.009389671361502412,0.0034482758620688185,0.009230769230769171
2010-03-29,-0.004040404040404035,0.009113504556752295,0.0,0.004325259515570972,0.0008944543828264537,0.0,0.0065075921908895155,0.010055865921787735,0.0,0.0032432432432432687,-0.0008613264427217877,-1.1521375042291483e-16,0.002011060834590246,0.0,0.02206736353077815,0.027397260273972626,0.02121212121212114
2010-03-30,0.0,0.004922067268252704,0.0,0.0025597269624573838,0.0,0.006976744186046454,0.019271948608137086,1.3214216361769865e-16,0.0,0.0,0.011111111111111077,0.0,0.012376237623762344,0.0,-0.001114827201783699,0.0044247787610618115,0.0029761904761904474
2010-03-31,0.00335570469798668,-0.000812347684809192,0.0,-0.0033812341504647937,-0.0026833631484793922,0.0,0.015417558886509752,-0.008800880088008728,-0.020390824129141796,1.1953749168795972e-16,0.0,1.1218466965715888e-16,-0.005847953216374324,0.0,-0.001127395715896278,0.005512679162072848,0.008849557522123899
2010-04-01,-0.0013477088948788119,0.01926163723916531,0.0007698229407235165,0.0076142131979696544,0.010830324909747132,-0.012241775057383313,0.019271948608137086,0.03295454545454542,0.09336823734729494,0.0,0.0,-0.01369863013698642,0.008771929824561367,0.0,-0.001127395715896278,0.0,-0.002923976608187145
2010-04-05,-0.004040404040404035,-0.012509197939661395,0.0,0.0041841004184101065,-0.004460303300624504,0.004545454545454526,0.007851239669421643,0.002717391304347937,0.010118043844856685,-0.027579162410623068,-0.01520270270270273,0.0,-0.0023809523809524024,0.0,-0.007882882882882886,0.01086956521739133,0.005824111822946988
2010-04-06,0.0,-0.014136904761904729,0.0007610350076103148,-0.013300083125519455,0.008086253369272375,-0.019548872180451086,-0.025766871165644124,-0.017647058823529432,-0.017427385892116228,0.0,0.0,-0.0018365472910928872,-0.0061875297477392835,-0.0010172939979654287,0.0045402951191826964,0.0,0.0005763688760806858
2010-04-07,0.000676589986468226,0.013615733736762458,0.005327245053272487,0.0025125628140702455,0.006244424620874171,0.0015325670498083856,0.0008333333333333172,-0.001091107474086183,0.0033955857385398586,0.00104602510460254,-0.0034100596760443525,0.0,0.0071736011477762105,0.0,0.019101123595505753,0.024704618689581015,0.006928406466512673
2010-04-08,-0.0013540961408260751,0.011194029850746101,0.0,0.004226542688080902,-0.002666666666666567,-0.009259259259259401,0.001259445843828681,-0.008786381109280721,-0.0025706940874037193,0.0031678986272438447,-0.0034217279726260746,-0.0009208103130755263,0.007221954742416843,0.0,0.0011025358324146279,-0.004219409282700424,-0.0057971014492755974
2010-04-09,0.0,-0.007407407407407489,0.0,-0.010752688172042897,0.0,0.006245120999219334,0.0029411764705882188,0.005025125628140752,0.0008605851979343198,0.007391763463569134,-0.0034305317324186757,0.0,0.0,0.0,0.00440044004400433,-0.0010638297872340955,-0.004084014002333649
2010-04-12,-0.006004002668445523,0.0007336757153336937,0.0022692889561270724,-0.00082918739635156,0.0017621145374448468,0.0007704160246533525,-0.009105960264900743,-0.0032912781130005767,-0.0068027210884353375,0.005192107995846371,-0.005106382978723343,0.0036363636363636776,0.01428571428571452,0.0,0.009836065573770527,0.006302521008403271,0.011627906976744233
2010-04-13,-0.005412719891745571,0.007320644216691192,-0.009125475285171186,-0.01247920133111471,-0.010563380281690186,-0.00620155038759701,-0.008050847457627207,-0.01105583195135445,-0.011082693947144255,0.006289308176100605,-0.004310344827586167,0.0009191176470587418,0.0038004750593822983,0.0,-0.011904761904762006,0.0,0.0063953488372091895
2010-04-14,0.0,0.0,0.005343511450381782,-0.0050209205020920016,-0.0008857395925598734,0.0086139389193423,-0.0046988466467321344,0.0,-0.002559726962457405,0.0,-0.002595155709342528,0.0,-0.005660377358490689,0.0,-0.00976138828633411,0.0010537407797680854,-0.005090497737556586
2010-04-15,0.002711864406779604,0.007235890014471801,0.0,0.0,-0.0035304501323920193,-0.003875968992248226,0.0,0.0,0.0025316455696202766,0.0010373443983403114,0.0,0.0,-1.2264300322237614e-16,0.0,0.00869565217391319,0.0,0.005617977528090046
2010-04-16,0.0,-0.0057845263919017575,0.0,-0.007575757575757438,-0.00797165633303824,-0.0015624999999999721,-0.013052631578947394,0.0,-0.01515151515151506,-1.1774388495279972e-16,0.0,-0.007200720072007171,-0.00758653390232331,0.0,-0.006451612903225774,-0.006269592476489069,-0.0005561735261401706
2010-04-19,0.0,0.0,0.0,0.005231037489101949,-0.008064516129032305,-0.0007961783439490857,-0.0008718395815171373,-0.009019165727170377,0.012280701754385963,0.0,-0.004340277777777667,0.0,-0.0029097963142582423,-1.1284346642600258e-16,-0.009933774834437093,0.0,-0.0011396011396010422
2010-04-20,-0.001380262249827332,-0.010997067448680271,-0.0054390054390054616,0.0,0.0,0.0007911392405063978,-0.011642949547218572,-0.005681818181818281,-0.010335917312661713,0.002096436058700189,0.0034904013961602185,0.006457564575645835,-0.012645914396887389,0.0,-0.0011061946902653475,0.0010672358591248539,-0.006285714285714181
2010-04-21,0.002066115702479352,0.000733137829912014,0.0,0.0,0.004500450045004563,-0.002343750000000095,0.0008583690987125247,0.007398975526465569,0.000854700854700892,0.0,0.016579406631762692,0.0036264732547597062,0.0,0.0,0.006571741511500461,0.002132196162047006,-0.0005691519635742259
2010-04-22,-0.006896551724137823,0.00441176470588233,0.0,0.009548611111111101,-0.004533091568449605,-0.00629921259842514,0.006140350877192949,0.0,0.0,0.0,-0.011206896551724157,0.00821917808219182,0.010452961672473865,1.1125732116060788e-16,-0.002195389681668553,0.0,0.0
2010-04-23,0.0,0.001478196600147812,0.0,0.002588438308886851,-0.0009182736455463926,-0.0007936507936507999,0.0013163668275559658,-1.3612820949635e-16,0.0008620689655173432,0.004206098843322848,0.004366812227074248,0.0,0.00246184145740998,0.0,0.003322259136212544,0.005370569280343775,0.020642201834862428
2010-04-26,-0.002054794520547831,0.0021897810218976543,0.0,0.001694915254237248,0.0,0.008547008547008525,0.006493506493506478,0.0,0.007633587786259254,0.005149330587023626,0.0,-0.0009000900090009505,0.009309162175404215,0.0009861932938856272,0.00992282249173111,0.0,0.01792717086834735
2010-04-27,-0.0013793103448275592,-0.006603081438004287,0.0,0.005932203389830448,-0.012681159420289896,0.0038461538461538446,0.0,0.008903728436282813,0.01346801346801337,0.0010277492291881623,-0.002608695652173577,0.0,-0.0024497795198430527,0.003937007874015864,0.0022002200220022127,-0.001059322033898236,0.0033057851239669082
2010-04-28,0.0035211267605634445,-0.004480955937266742,0.0,-0.00085689802913453,-0.012003693444136598,0.010196078431372579,-0.0021968365553602944,-0.007790762381747395,0.006814310051107426,0.002105263157894771,-0.008756567425569203,-0.0101569713758078,0.003004506760140284,0.0,-0.0011173184357542675,0.0,0.0227272727272727
2010-04-30,0.0,-0.01261127596439178,0.0,0.0,0.0018416206261509399,-0.004611837048424236,0.001321585903083745,-0.007722007722007786,0.004215851602023794,-0.004171011470281456,0.0026338893766461916,0.008272058823529346,-0.014349332013854554,0.0,-0.018763796909492144,0.0,0.018478260869565204
2010-05-06,0.009866102889358656,-0.010000000000000123,0.0,0.0017391304347823642,0.009398496240601519,-0.0007974481658693368,-0.021592442645074143,-0.008517887563884257,-0.005167958656330985,0.007486631016042716,-0.0026362038664322516,0.0,-0.017444843509492113,0.0,-0.0011737089201878776,-0.03257328990228013,-0.023991275899672874
2010-05-07,-0.004276550249465442,0.006420545746388519,1.1512696474620127e-16,0.006317689530685817,0.005747126436781525,0.0016353229762877642,-0.006422018348623788,0.0053795576808129825,-0.010666666666666727,0.005506607929515457,0.005381165919282456,0.011549566891241585,0.02557127312295966,-0.0020703933747412587,0.012180267965895207,0.0011641443538998634,-0.002309468822170929
2010-05-10,0.007199424046076415,0.045418326693227096,0.007955449482895798,0.006194690265486656,0.01819923371647514,0.006498781478472818,0.010958904109589053,0.002344665885111241,-0.005357142857143158,0.017582417582417638,0.009795191451469233,0.0,0.022388059701492536,0.0,0.0011918951132299709,0.03550295857988165,0.007484168105929793
2010-05-11,0.0,0.0030211480362538523,0.0,-0.012184508268058917,-0.0028037383177570165,-0.015200000000000054,-0.02238137869292741,-0.004651162790697656,-0.024561403508772114,-0.015053763440860242,0.009795191451469233,0.0,0.013859275053304932,0.0,-0.0247349823321556,-0.0068181818181819055,-0.03178206583427918
2010-05-12,0.0,-0.0015302218821728673,1.1401607444635552e-16,-0.007929515418502276,0.005639097744360945,0.014598540145985422,-0.007376671277086252,-0.01472320376914017,-0.016143497757847586,-0.0021762785636561363,0.005309734513274408,0.0,0.0005252100840336134,0.0,0.0,-0.007058823529411803,-0.01170275014628436
2010-05-13,0.0007047216349542268,0.011363636363636366,0.0,0.0,-0.010232558139534942,0.0,0.0073026015518028045,0.0,0.0,0.0,-0.0008810572687225162,0.0,0.0010335917312661498,0.0,0.023142509135201033,0.0,0.0075669383003491445
2010-05-14,0.0,-0.0022900763358778575,0.0,0.0,-0.0009460737937558779,0.001612903225806392,0.0013736263736261716,0.0,-0.004541326067211673,0.0,-0.0035460992907799995,0.0,0.007886435331230165,0.0,0.009708737864077655,0.0,0.0
2010-05-17,0.0,-0.011673151750972737,0.0,-0.009821428571428488,0.0,0.0,0.0037700282752122383,0.0,-0.006523765144454863,0.0,0.011596788581623406,0.0,-0.01732283464566935,0.0,-0.012121212121212204,-0.004761904761904721,-0.007611241217798708
2010-05-18,0.0,-0.023809523809523933,-0.00975609756097574,0.0,-0.0018814675446847569,-0.0056726094003242255,-0.019718309859154872,-0.005501222493887498,-0.013888888888889011,0.0,0.0017730496453897684,0.0,-0.010187667560321868,0.0,-0.014545454545454447,-0.014388489208633108,-0.008923259964306977
2010-05-19,0.0,0.021311475409836137,0.0,-0.009149130832570847,0.0,0.004975124378109486,0.009760858955587821,0.011264080100125376,0.015340364333652934,0.0,0.003555555555555673,0.0,0.007123287671232876,0.0,-0.002490660024906686,-0.001234567901234624,0.0018337408312956265
2010-05-20,0.0,-0.008828250401284134,-1.2019199468389207e-16,-0.0009208103130754229,-0.002857142857142935,-0.006677796327211925,-0.01428571428571442,0.0,-0.010496183206106851,0.0,0.0017777777777778934,0.0,0.006629834254143707,0.0,-0.0012345679012344228,0.014906832298136658,-0.015253203172666199
2010-05-21,-0.0074626865671642215,0.006694560669455985,-1.2309823254830803e-16,0.005687203791469228,-0.0029411764705883025,-0.005172413793103457,-0.006435643564356441,0.02287581699346415,0.01801801801801804,0.0011286681715575537,-0.013357079252003532,-1.1791192632126283e-16,0.0033670033670032554,0.0,0.007594936708860764,-0.0025062656641603774,0.0025364616360176993
2010-05-24,0.0,0.009174311926605562,1.2262298796992428e-16,0.0,-0.0029527559055118613,-0.005159071367154001,0.0,0.025275437459494468,-0.005928853754940789,0.0,-0.007213706041478662,0.0,-0.0005630630630629917,0.0,0.0012578616352199644,0.006402048655569687,-0.003780718336483849
2010-05-25,0.0,-0.01166666666666657,1.2595923750801223e-16,-0.00957854406130278,-0.007874015748031551,-0.007017543859649162,-0.026263627353815634,-0.004539559014267156,-0.027860696517412905,0.0,0.0,-0.002994011976047838,-0.016505406943654048,0.0,0.0025412960609912357,-0.011523687580025624,-0.02807913209955347
