date,strategy_return,long_return,short_return,long_only_return,capital,capital_long_only,pnl,pnl_pct,is_correct,win_rate_total,win_rate_20d,total_days
2020-10-07,-0.013512,0.000903,0.014414,0.000903,14921843.0,14921843.0,13921843.0,13.921843,0,0.5304,0.35,2502
2020-10-08,0.008359,0.002833,-0.005527,0.002833,15046579.0,15046579.0,14046579.0,14.046579,1,0.5306,0.35,2503
2020-10-09,-0.003897,-0.007399,-0.003502,-0.007399,14987939.0,14987939.0,13987939.0,13.987939,0,0.5304,0.35,2504
2020-10-12,0.006092,0.001081,-0.005011,0.001081,15079244.0,15079244.0,14079244.0,14.079244,1,0.5305,0.35,2505
2020-10-13,-0.001926,-0.002921,-0.000995,-0.002921,15050208.0,15050208.0,14050208.0,14.050208,0,0.5303,0.35,2506
2020-10-14,0.007937,0.000827,-0.00711,0.000827,15169662.0,15169662.0,14169662.0,14.169662,1,0.5305,0.35,2507
2020-10-15,0.002955,0.000386,-0.002569,0.000386,15214487.0,15214487.0,14214487.0,14.214487,1,0.5307,0.4,2508
2020-10-16,0.006902,-0.004591,-0.011493,-0.004591,15319501.0,15319501.0,14319501.0,14.319501,1,0.5309,0.45,2509
2020-10-19,0.004424,0.01351,0.009086,0.01351,15387276.0,15387276.0,14387276.0,14.387276,1,0.5311,0.45,2510
2020-10-20,0.010478,-0.01109,-0.021568,-0.01109,15548510.0,15548510.0,14548510.0,14.54851,1,0.5313,0.5,2511
2020-10-21,0.018282,0.016262,-0.002019,0.016262,15832760.0,15832760.0,14832760.0,14.83276,1,0.5314,0.55,2512
2020-10-22,-0.015755,-0.013124,0.002632,-0.013124,15583311.0,15583311.0,14583311.0,14.583311,0,0.5312,0.55,2513
2020-10-23,-0.002919,-0.002151,0.000767,-0.002151,15537825.0,15537825.0,14537825.0,14.537825,0,0.531,0.5,2514
2020-10-26,0.006847,-0.001001,-0.007848,-0.001001,15644205.0,15644205.0,14644205.0,14.644205,1,0.5312,0.55,2515
2020-10-27,0.002516,-0.003212,-0.005728,-0.003212,15683570.0,15683570.0,14683570.0,14.68357,1,0.5314,0.6,2516
2020-10-28,-0.004903,-0.000481,0.004422,-0.000481,15606675.0,15606675.0,14606675.0,14.606675,0,0.5312,0.6,2517
2020-10-29,0.016883,0.015243,-0.001639,0.015243,15870159.0,15870159.0,14870159.0,14.870159,1,0.5314,0.6,2518
2020-10-30,-0.017087,-0.036021,-0.018934,-0.036021,15598992.0,15598992.0,14598992.0,14.598992,0,0.5312,0.6,2519
2020-11-02,0.005241,0.012218,0.006977,0.012218,15680750.0,15680750.0,14680750.0,14.68075,1,0.5313,0.65,2520
2020-11-04,-0.015892,-0.013853,0.002039,-0.013853,15431549.0,15431549.0,14431549.0,14.431549,0,0.5311,0.6,2521
2020-11-05,0.016844,0.012685,-0.004159,0.012685,15691480.0,15691480.0,14691480.0,14.69148,1,0.5313,0.65,2522
2020-11-06,0.010507,0.015732,0.005226,0.015732,15856345.0,15856345.0,14856345.0,14.856345,1,0.5315,0.65,2523
2020-11-09,-0.001832,-0.004409,-0.002577,-0.004409,15827292.0,15827292.0,14827292.0,14.827292,0,0.5313,0.65,2524
2020-11-10,-0.011264,-0.016463,-0.005199,-0.016463,15649009.0,15649009.0,14649009.0,14.649009,0,0.5311,0.6,2525
2020-11-11,0.000954,-0.004983,-0.005936,-0.004983,15663934.0,15663934.0,14663934.0,14.663934,1,0.5313,0.65,2526
2020-11-12,0.003776,-0.00144,-0.005216,-0.00144,15723081.0,15723081.0,14723081.0,14.723081,1,0.5315,0.65,2527
2020-11-13,-0.009228,-0.011618,-0.002391,-0.011618,15577994.0,15577994.0,14577994.0,14.577994,0,0.5312,0.6,2528
2020-11-16,0.002758,0.009336,0.006578,0.009336,15620959.0,15620959.0,14620959.0,14.620959,1,0.5314,0.6,2529
2020-11-17,-0.005739,-0.007336,-0.001597,-0.007336,15531306.0,15531306.0,14531306.0,14.531306,0,0.5312,0.55,2530
2020-11-18,-0.003212,-0.003416,-0.000204,-0.003416,15481415.0,15481415.0,14481415.0,14.481415,0,0.531,0.5,2531
2020-11-19,-0.010835,-0.002522,0.008313,-0.002522,15313678.0,15313678.0,14313678.0,14.313678,0,0.5308,0.45,2532
2020-11-20,0.020791,0.012645,-0.008146,0.012645,15632069.0,15632069.0,14632069.0,14.632069,1,0.531,0.5,2533
2020-11-24,0.009514,0.005955,-0.003559,0.005955,15780792.0,15780792.0,14780792.0,14.780792,1,0.5312,0.55,2534
2020-11-25,0.002046,-0.011317,-0.013364,-0.011317,15813087.0,15813087.0,14813087.0,14.813087,1,0.5314,0.55,2535
2020-11-27,0.004967,0.001189,-0.003778,0.001189,15891627.0,15891627.0,14891627.0,14.891627,1,0.5315,0.55,2536
2020-11-30,0.024712,-0.019325,-0.044037,-0.019325,16284342.0,16284342.0,15284342.0,15.284342,1,0.5317,0.6,2537
2020-12-01,-0.017996,-0.011824,0.006172,-0.011824,15991291.0,15991291.0,14991291.0,14.991291,0,0.5315,0.55,2538
2020-12-02,0.009274,0.01047,0.001196,0.01047,16139592.0,16139592.0,15139592.0,15.139592,1,0.5317,0.6,2539
2020-12-03,0.011401,0.005078,-0.006322,0.005078,16323593.0,16323593.0,15323593.0,15.323593,1,0.5319,0.6,2540
2020-12-04,0.003711,0.005252,0.001541,0.005252,16384176.0,16384176.0,15384176.0,15.384176,1,0.5321,0.65,2541
2020-12-07,-0.014778,-0.019141,-0.004362,-0.019141,16142045.0,16142045.0,15142045.0,15.142045,0,0.5319,0.6,2542
2020-12-08,-0.00656,-0.006083,0.000477,-0.006083,16036157.0,16036157.0,15036157.0,15.036157,0,0.5317,0.55,2543
2020-12-09,-0.002585,0.004468,0.007053,0.004468,15994708.0,15994708.0,14994708.0,14.994708,0,0.5314,0.55,2544
2020-12-10,-0.004049,-0.008969,-0.00492,-0.008969,15929950.0,15929950.0,14929950.0,14.92995,0,0.5312,0.55,2545
2020-12-11,0.001252,0.006086,0.004834,0.006086,15949895.0,15949895.0,14949895.0,14.949895,1,0.5314,0.55,2546
2020-12-14,-0.007223,0.004461,0.011685,0.004461,15834682.0,15834682.0,14834682.0,14.834682,0,0.5312,0.5,2547
2020-12-15,-0.008902,-0.006954,0.001947,-0.006954,15693730.0,15693730.0,14693730.0,14.69373,0,0.531,0.5,2548
2020-12-16,0.011487,-0.004815,-0.016302,-0.004815,15874003.0,15874003.0,14874003.0,14.874003,1,0.5312,0.5,2549
