sig_coef,size_cap,size_min,short_amp,annual_r,sharpe,max_dd,calmar,win_rate,final,method,long_coef,short_coef,target_vol
2.0,2.5,0.3,1.05,0.2860241691353229,2.9044869850354784,-0.10595412212098804,2.6995095934891005,0.5412217001281504,1034.879398726019,A,,,
2.0,2.5,0.3,1.1,0.2974061589218453,2.9190585255735773,-0.1093520742643386,2.7197120943761925,0.5407945322511747,1123.155083361461,A,,,
2.0,2.5,0.3,1.15,0.30886292076012634,2.9310159554513415,-0.11274122833939176,2.7395738480898713,0.541648868005126,1218.7361122692623,A,,,
2.0,2.5,0.3,1.2,0.32039472973984595,2.9408071237513873,-0.11674704244321764,2.7443498613309765,0.5412217001281504,1322.2081142108896,A,,,
2.0,2.5,0.3,1.25,0.3320018599119374,2.9488129927188442,-0.12147205965242955,2.733154116773034,0.5425032037590773,1434.2021096391497,A,,,
2.0,2.5,0.3,1.3,0.3436845842661671,2.9553560544512494,-0.12617651408577035,2.7238395889788367,0.5433575395130287,1555.3979046898573,A,,,
2.0,2.5,0.3,1.4,0.36727790203857924,2.96509823802008,-0.13552400281776444,2.7100579558032103,0.5433575395130287,1828.3801362063748,A,,,
2.0,2.5,0.3,1.5,0.39117684488974147,2.9717271947898434,-0.14479004380602384,2.701683310585938,0.5433575395130287,2147.713887896368,A,,,
2.0,2.5,0.5,1.0,0.278753061634307,2.756398619002602,-0.11077810238193682,2.516319160922545,0.5403673643741991,981.780534647715,A,,,
2.0,2.5,0.5,1.05,0.2900960636170713,2.7826488723887257,-0.11415361750207151,2.5412778847048543,0.5412217001281504,1065.7214998978864,A,,,
2.0,2.5,0.5,1.1,0.3015137910227992,2.805423707324099,-0.1175204062637719,2.565629243537997,0.5407945322511747,1156.6255466698026,A,,,
2.0,2.5,0.5,1.15,0.31300652074929625,2.8251918160990552,-0.12087847764623469,2.589431359860001,0.541648868005126,1255.052223005305,A,,,
2.0,2.5,0.5,1.2,0.3245745286740018,2.8423698617176107,-0.12422784066389746,2.6127358162181133,0.5412217001281504,1361.6045559502422,A,,,
2.0,2.5,0.5,1.25,0.33621808963165534,2.8573252915781415,-0.12756850436625172,2.6355885514371673,0.5425032037590773,1476.9323110167936,A,,,
2.0,2.5,0.5,1.3,0.3479374773917987,2.8703800843155918,-0.13128923953361116,2.650159896026542,0.5433575395130287,1601.7354867276847,A,,,
2.0,2.5,0.5,1.4,0.37160482293563435,2.8918735990482785,-0.14058203627771013,2.643330775217643,0.5433575395130287,1882.8420031703774,A,,,
2.0,2.5,0.5,1.5,0.3955787332930627,2.9086772746205742,-0.14979386182735438,2.6408207149969125,0.5433575395130287,2211.677962630219,A,,,
2.0,3.0,0.1,1.0,0.28178639355657875,2.914246356082049,-0.1010973933215548,2.7872765488652766,0.5403673643741991,1003.6290596861338,A,,,
2.0,3.0,0.1,1.05,0.2933130682783771,2.9292550503935266,-0.104509656726785,2.806564268459637,0.5412217001281504,1090.6655482739968,A,,,
2.0,3.0,0.1,1.1,0.3049168141307239,2.941444117607518,-0.1079130987721678,2.825577409972087,0.5407945322511747,1185.0257056267035,A,,,
2.0,3.0,0.1,1.15,0.3165979231561735,2.95130924541443,-0.11171630177607253,2.833945611543531,0.541648868005126,1287.3065754252752,A,,,
2.0,3.0,0.1,1.2,0.32835668637877036,2.9592703431260063,-0.11646347255958268,2.8193963236909596,0.5412217001281504,1398.1522715525582,A,,,
2.0,3.0,0.1,1.25,0.3401933937805488,2.965681250858074,-0.12119000674370928,2.807107639658643,0.5425032037590773,1518.2575589438625,A,,,
2.0,3.0,0.1,1.3,0.3521083342778417,2.970838899379026,-0.12589597155025098,2.7968197071126997,0.5433575395130287,1648.3716965791978,A,,,
2.0,3.0,0.1,1.4,0.376174064752512,2.9783466552632425,-0.1352464613096049,2.781396726465012,0.5433575395130287,1941.9210701324193,A,,,
2.0,3.0,0.1,1.5,0.4005561669088573,2.9833240402227736,-0.14451547717628727,2.7717181213762916,0.5433575395130287,2286.0487129094226,A,,,
2.0,3.0,0.2,1.0,0.28055857801176853,2.8896083786311393,-0.1012897486832001,2.7698615275397747,0.5403673643741991,994.7336106747905,A,,,
2.0,3.0,0.2,1.05,0.29207421140056744,2.9056759231869367,-0.10470128190124789,2.789595371678886,0.5412217001281504,1080.99867017847,A,,,
2.0,3.0,0.2,1.1,0.30366684209394146,2.9188713063541325,-0.10810399564712372,2.80902514542737,0.5407945322511747,1174.5224866935732,A,,,
2.0,3.0,0.2,1.15,0.31533676185469295,2.9296879564941385,-0.11149789899583405,2.828185685063671,0.541648868005126,1275.8968121335893,A,,,
2.0,3.0,0.2,1.2,0.32708426142810043,2.9385453537261745,-0.11601500814869241,2.819327142647681,0.5412217001281504,1385.7600514173662,A,,,
2.0,3.0,0.2,1.25,0.3389096305184256,2.945798203593212,-0.12074394142137142,2.8068458469125255,0.5425032037590773,1504.8008115815378,A,,,
2.0,3.0,0.2,1.3,0.35081315776524935,2.951745182720326,-0.12545229487588452,2.796386930285526,0.5433575395130287,1633.7617107112542,A,,,
2.0,3.0,0.2,1.4,0.37485583582016857,2.9606833527721212,-0.13480753074561702,2.780674297250684,0.5433575395130287,1924.7092729084065,A,,,
2.0,3.0,0.2,1.5,0.39921458250621766,2.9669118595064856,-0.14408125136825486,2.770760100395518,0.5433575395130287,2265.786814783932,A,,,
2.0,3.0,0.3,1.0,0.28037036737842147,2.8532477911809333,-0.10254736284703286,2.734057313561953,0.5403673643741991,993.3762732680846,A,,,
2.0,3.0,0.3,1.05,0.2918843082521809,2.8714530235506146,-0.10595412212098816,2.7548178627621547,0.5412217001281504,1079.5236220692284,A,,,
2.0,3.0,0.3,1.1,0.30347523511380303,2.8866736393212844,-0.10935207426433871,2.7752124242308103,0.5407945322511747,1172.9198231371274,A,,,
2.0,3.0,0.3,1.15,0.31514343968321,2.8993971009135615,-0.11274122833939172,2.795281232296979,0.541648868005126,1274.1558209258785,A,,,
2.0,3.0,0.3,1.2,0.3268892126629477,2.910041390681917,-0.11674704244321774,2.7999785332629457,0.5412217001281504,1383.8691492358055,A,,,
2.0,3.0,0.3,1.25,0.338712843714698,2.9189628849687934,-0.12147205965242948,2.7884012560901996,0.5425032037590773,1502.7474754830369,A,,,
2.0,3.0,0.3,1.3,0.3506146214356185,2.92646408976111,-0.12617651408577052,2.7787629415509336,0.5433575395130287,1631.5324044328797,A,,,
2.0,3.0,0.3,1.4,0.3746537658078617,2.9381891654928616,-0.13552400281776444,2.764482733819844,0.5433575395130287,1922.0829618386915,A,,,
2.0,3.0,0.3,1.5,0.39900893235691326,2.94681791553635,-0.1447900438060241,2.755776031751654,0.5433575395130287,2262.6950953865803,A,,,
2.0,3.0,0.5,1.0,0.28442465611652,2.733511444287261,-0.11077810238193654,2.5675169550737698,0.5403673643741991,1022.9836610089977,A,,,
2.0,3.0,0.5,1.05,0.2959747574926226,2.7595666542249795,-0.11415361750207104,2.5927759800275525,0.5412217001281504,1111.6962373616655,A,,,
2.0,3.0,0.5,1.1,0.3076020821167498,2.7823167826293678,-0.11752040626377197,2.617435489682904,0.5407945322511747,1207.8732952671182,A,,,
2.0,3.0,0.5,1.15,0.31930692254760573,2.8022039975665223,-0.12087847764623452,2.6415531430011554,0.541648868005126,1312.123337783615,A,,,
2.0,3.0,0.5,1.2,0.331089570322604,2.819621042482026,-0.12422784066389768,2.6651801122292484,0.5412217001281504,1425.1028398528867,A,,,
2.0,3.0,0.5,1.25,0.34295031593430214,2.8349141881154227,-0.1275685043662515,2.688361971773891,0.5425032037590773,1547.5198975953506,A,,,
2.0,3.0,0.5,1.3,0.35488944880667117,2.848386939482871,-0.13128923953361088,2.70311146646422,0.5433575395130287,1680.1381447452773,A,,,
2.0,3.0,0.5,1.4,0.37900402854276005,2.8708957482910833,-0.14058203627771027,2.695963428741801,0.5433575395130287,1979.335950147027,A,,,
2.0,3.0,0.5,1.5,0.40343560263834277,2.8888735387658224,-0.14979386182735405,2.693271925276386,0.5433575395130287,2330.0835864686123,A,,,
2.0,3.5,0.1,1.0,0.2862940843151689,2.8704787081594456,-0.10109739332155455,2.831864155038796,0.5403673643741991,1036.8989116144758,A,,,
2.0,3.5,0.1,1.05,0.2979846401623669,2.886006907462087,-0.10450965672678522,2.8512641749592045,0.5412217001281504,1127.8158425475494,A,,,
2.0,3.5,0.1,1.1,0.3097542115913938,2.898865988378417,-0.10791309877216751,2.8704041966709264,0.5407945322511747,1226.4675794949721,A,,,
2.0,3.5,0.1,1.15,0.3216031033812423,2.909515149048036,-0.11171630177607246,2.8787482065587287,0.541648868005126,1333.491671926361,A,,,
2.0,3.5,0.1,1.2,0.3335316193080251,2.918344119647087,-0.11646347255958264,2.8638302806692506,0.5412217001281504,1449.5764930957228,A,,,
