sig_coef,size_cap,size_min,short_amp,annual_r,sharpe,max_dd,calmar,win_rate,final,method,long_coef,short_coef,target_vol
5.0,5.0,0.2,1.1,0.8612690069197004,3.5464496020902034,-0.25416888763114576,3.388569761416231,0.5407945322511747,32095.290431734786,A,,,
5.0,5.0,0.3,1.1,0.8606005622488981,3.5414207864913236,-0.25330943329074196,3.3974280036429723,0.5407945322511747,31988.372114417525,A,,,
5.0,5.0,0.5,1.1,0.856418091164838,3.511207072632098,-0.2529429870883066,3.38581472854137,0.5407945322511747,31326.56772381913,A,,,
5.0,5.0,0.2,1.05,0.8232736095252495,3.5123224781231706,-0.24539578428469425,3.354880818042637,0.5412217001281504,26499.082586570596,A,,,
5.0,5.0,0.3,1.05,0.8226188102871097,3.5071108805976667,-0.24507074880360774,3.3566584927127776,0.5412217001281504,26410.806790262115,A,,,
4.0,5.0,0.2,1.3,0.7864951531230315,3.420550036313714,-0.23932972751440543,3.2862409584103665,0.5433575395130287,21928.91348262226,A,,,
5.0,5.0,0.2,1.0,0.7858525571443891,3.474601675477677,-0.23788145678969524,3.3035469336272842,0.5403673643741991,21855.74791462322,A,,,
5.0,5.0,0.3,1.0,0.7852111970721869,3.4691989250586697,-0.23755318461445635,3.305412210518531,0.5403673643741991,21782.9403544075,A,,,
4.0,5.0,0.2,1.25,0.7569436274154135,3.402956020157491,-0.23090704333617418,3.278131392091797,0.5425032037590773,18781.164347274178,A,,,
4.0,5.0,0.3,1.25,0.7558699198063383,3.3947438051581993,-0.2302711436834182,3.2825212387250953,0.5425032037590773,18674.810853820476,A,,,
4.0,5.0,0.2,1.2,0.7277518911946084,3.3838824865549713,-0.22240861274683396,3.2721389797210905,0.5412217001281504,16074.097622664718,A,,,
4.0,5.0,0.3,1.2,0.7266960233094808,3.3753754248307044,-0.22176568644143024,3.276864130652629,0.5412217001281504,15983.073636895035,A,,,
4.0,5.0,0.2,1.15,0.6989177173418999,3.362984187313197,-0.21383392343939608,3.268507195211167,0.541648868005126,13747.63581051586,A,,,
4.0,5.0,0.3,1.15,0.6978794706663463,3.3541635383288266,-0.21318390742928753,3.27360296132029,0.541648868005126,13669.786052740472,A,,,
4.0,5.0,0.2,1.1,0.6704388524349651,3.339851131983611,-0.20652754218069344,3.2462442798471405,0.5407945322511747,11749.661975850431,A,,,
4.0,5.0,0.3,1.1,0.6694180098317277,3.3306981630888743,-0.20644387508471443,3.242615018522741,0.5407945322511747,11683.126292815861,A,,,
4.0,5.0,0.2,1.05,0.6423130176318967,3.3139986514668616,-0.20028464922751993,3.2070007367476285,0.5412217001281504,10034.99684143237,A,,,
4.0,5.0,0.3,1.05,0.6413093633563707,3.3044952016273443,-0.20020032385447184,3.2033382914132877,0.5412217001281504,9978.170919932054,A,,,
4.0,4.0,0.3,1.05,0.6227271852839869,3.3153865395227555,-0.2002003238544718,3.110520369271007,0.5412217001281504,8976.645214490083,A,,,
4.0,5.0,0.2,1.0,0.6145379095453722,3.2848571362919943,-0.1940081891009323,3.1675874734630938,0.5403673643741991,8564.502990307854,A,,,
4.0,5.0,0.3,1.0,0.6135512292606056,3.2749863974191387,-0.19392320191135018,3.163887679314844,0.5403673643741991,8516.004143491406,A,,,
4.0,4.0,0.3,1.0,0.5955828590020091,3.28578668355783,-0.19392320191134996,3.071230534210516,0.5403673643741991,7674.6124767959445,A,,,
3.0,5.0,0.1,1.3,0.5705490558450053,3.146706066281438,-0.18463409763525573,3.0901608270219065,0.5433575395130287,6626.073557357323,A,,,
3.0,5.0,0.2,1.3,0.5703206322989203,3.143256529100844,-0.1837996736634456,3.1029469254838324,0.5433575395130287,6617.126407832378,A,,,
3.0,5.0,0.3,1.3,0.5684297357310462,3.1260183969355815,-0.18349988386197164,3.0977116920608965,0.5433575395130287,6543.474650636706,A,,,
3.0,4.0,0.3,1.3,0.5546112645291739,3.1731746449315383,-0.18349988386197122,3.0224066242262744,0.5433575395130287,6027.063743613724,A,,,
3.0,5.0,0.1,1.25,0.5501761249138879,3.1343492457135684,-0.17795756388253076,3.0916141630094325,0.5425032037590773,5869.207428117326,A,,,
3.0,5.0,0.2,1.25,0.5499506644443839,3.13073840865233,-0.17711630732206904,3.105025577596033,0.5425032037590773,5861.282270631849,A,,,
3.0,5.0,0.3,1.25,0.5480842963081638,3.1128783617388476,-0.17681406272487338,3.099777743136841,0.5425032037590773,5796.043417382674,A,,,
3.0,4.0,0.3,1.25,0.5347468587467847,3.161575604084455,-0.17681406272487335,3.024345747763643,0.5425032037590773,5348.381495524941,A,,,
3.0,5.0,0.1,1.2,0.5299992461261787,3.1206745837942793,-0.17123663428344818,3.095127677228638,0.5412217001281504,5196.641679036988,A,,,
3.0,5.0,0.2,1.2,0.5297767202190706,3.1168910629277846,-0.17038849970079575,3.109228153011294,0.5412217001281504,5189.624683266011,A,,,
