date,strategy_return,long_return,short_return,long_only_return,capital,capital_long_only,pnl,pnl_pct,is_correct,win_rate_total,win_rate_20d,total_days
2016-11-01,0.001523,0.001236,-0.000287,0.001236,1253450.0,982166.0,253450.0,0.25345,1,0.5965,0.75,114
2016-11-02,-0.009695,-0.014455,-0.00476,-0.014455,1241298.0,967969.0,241298.0,0.241298,0,0.5913,0.75,115
2016-11-04,-0.005551,-0.012833,-0.007282,-0.012833,1234407.0,955547.0,234407.0,0.234407,0,0.5862,0.7,116
2016-11-07,0.004353,0.006912,0.002559,0.006912,1239781.0,962151.0,239781.0,0.239781,1,0.5897,0.7,117
2016-11-08,-0.003576,-0.006095,-0.00252,-0.006095,1235348.0,956286.0,235348.0,0.235348,0,0.5847,0.65,118
2016-11-09,0.030366,-0.018041,-0.048407,-0.018041,1272861.0,939034.0,272861.0,0.272861,1,0.5882,0.7,119
2016-11-10,0.007656,0.01703,0.009374,0.01703,1282606.0,955026.0,282606.0,0.282606,1,0.5917,0.7,120
2016-11-11,0.012309,0.011613,-0.000696,0.011613,1298393.0,966117.0,298393.0,0.298393,1,0.595,0.7,121
2016-11-14,-0.012074,0.005612,0.017686,0.005612,1282716.0,971539.0,282716.0,0.282716,0,0.5902,0.7,122
2016-11-15,0.002228,0.007265,0.005038,0.007265,1285573.0,978598.0,285573.0,0.285573,1,0.5935,0.7,123
2016-11-16,-0.009178,0.000725,0.009904,0.000725,1273774.0,979307.0,273774.0,0.273774,0,0.5887,0.7,124
2016-11-17,0.003918,0.004863,0.000945,0.004863,1278764.0,984070.0,278764.0,0.278764,1,0.592,0.7,125
2016-11-18,-0.006919,-0.006677,0.000242,-0.006677,1269916.0,977499.0,269916.0,0.269916,0,0.5873,0.65,126
2016-11-21,0.005651,0.010641,0.00499,0.010641,1277093.0,987901.0,277093.0,0.277093,1,0.5906,0.65,127
2016-11-22,0.000643,0.006846,0.006203,0.006846,1277913.0,994664.0,277913.0,0.277913,1,0.5938,0.65,128
2016-11-25,-0.006381,-0.004517,0.001864,-0.004517,1269759.0,990171.0,269759.0,0.269759,0,0.5891,0.6,129
2016-11-28,0.010518,0.007625,-0.002893,0.007625,1283114.0,997721.0,283114.0,0.283114,1,0.5923,0.6,130
